strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
collapsed_neighbors,70,11,11×11×11,3.9439225601235988,88,0.88086349621281,90,3630,379,0.09463171036204744,0.1635307781649245,0.2813530985346021,0.35912847483095417,13.495233942579935,20.669834451228184,1.5035109940481144
collapsed_neighbors,71,11,11×11×11,3.9326026714813933,88,0.8783352324008045,90,3630,376,0.09388264669163546,0.1602206736353078,0.2753976147135005,0.3343350864012021,13.538323449263057,20.766114215865507,1.5006417667341476
collapsed_neighbors,72,11,11×11×11,4.038935650726446,95,0.8869224502261172,97,3630,436,0.0936426116838488,0.22093023255813957,0.2727862538752077,0.4815927873779113,12.241223906377087,20.252352708963713,1.463291909943698
collapsed_neighbors,73,11,11×11×11,3.561626707980579,72,0.8328044810755563,74,3630,281,0.10403554239170677,0.16168067226890756,0.25399107773724255,0.25770097670924125,14.543589443940103,21.42545731280815,1.4905678646937057
collapsed_neighbors,74,11,11×11×11,3.8338580971181866,81,0.8724320073294741,83,3630,330,0.0969732588892154,0.1523076923076923,0.27069028780586263,0.30954169797145004,13.883454935278703,20.989295871792898,1.4860027613998201
collapsed_neighbors,75,11,11×11×11,3.510344983118505,72,0.8208134292994891,74,3630,277,0.10255460940392447,0.12857142857142856,0.264635641224027,0.2351615326821939,14.997917597110613,21.46006078956675,1.5255708912793204
collapsed_neighbors,76,11,11×11×11,4.040287467399213,93,0.8913841766743988,95,3630,407,0.09115341545352744,0.1422183507549361,0.323114283508214,0.37791134485349365,12.878076990526326,20.306201761336034,1.5060760564948563
collapsed_neighbors,77,11,11×11×11,4.089905125686476,95,0.8981149958687193,97,3630,417,0.0895618556701031,0.16959595959595958,0.2913648781794192,0.3944402704733283,12.797398667102685,20.477991944650626,1.4417333424236902
collapsed_neighbors,78,11,11×11×11,4.131563510463275,101,0.8952233198215706,103,3630,449,0.08547496668570341,0.1842512077294686,0.30347166364610373,0.42975206611570244,12.390901225534995,20.24928093580342,1.4621734583799242
collapsed_neighbors,79,11,11×11×11,4.0983055961771235,96,0.8978950387347993,98,3630,426,0.0896276036187671,0.20747474747474745,0.2727862538752077,0.4815927873779113,12.199746344251222,20.327359222311497,1.4059460026240005
collapsed_neighbors,80,12,12×12×12,3.7463399925752388,83,0.8478106193659033,85,4752,351,0.09831932773109243,0.20271762377025535,0.24068508972154073,0.2893518518518518,13.130300303372687,21.246905704586105,1.4847653325906964
collapsed_neighbors,81,12,12×12×12,4.002279829650189,97,0.8748705324679408,99,4752,424,0.08740465883323026,0.18849363197189284,0.26981249522376677,0.36574074074074076,12.68221318326644,20.676593112990613,1.5014200892855922
collapsed_neighbors,82,12,12×12×12,3.758580053975676,83,0.8505805906065136,85,4752,340,0.09523809523809523,0.13797117516629712,0.26563634688908866,0.2517361111111111,13.90048453824366,21.15355477735208,1.5203180043076903
collapsed_neighbors,83,12,12×12×12,3.586880016852117,75,0.8307793611767985,77,4752,304,0.1038961038961039,0.17434967434967436,0.243063133700204,0.2540509259259259,13.95907403430791,21.382972372396594,1.5141025871292801
collapsed_neighbors,84,12,12×12×12,3.7392588721238815,83,0.8462081355743714,85,4752,351,0.09831932773109243,0.17789228315544103,0.25360431193812083,0.2650462962962963,13.391703833707727,21.203868051549282,1.4926689115953868
collapsed_neighbors,85,12,12×12×12,3.80529569370252,84,0.858824877321922,86,4752,351,0.0960328317373461,0.1958980044345898,0.24063151346002404,0.3038194444444445,13.306961222161634,21.15272102978653,1.4505032283562493
collapsed_neighbors,86,12,12×12×12,4.065430873134706,99,0.8847279300050532,101,4752,452,0.0895049504950495,0.20202020202020202,0.2833048695155465,0.41550925925925924,11.74798225365616,20.397423952194643,1.4552448051705253
collapsed_neighbors,87,12,12×12×12,4.050818580132624,99,0.8815479709444307,101,4752,446,0.08831683168316831,0.19467401285583105,0.2894444296343685,0.4328703703703704,11.8332909921197,20.28285582599285,1.4816695293751119
collapsed_neighbors,88,12,12×12×12,4.123527077736938,102,0.891578663098941,104,4752,465,0.0868185212845407,0.1679841897233202,0.30640270821055976,0.37847222222222227,12.414890048280059,20.378169860035474,1.4647694058078948
collapsed_neighbors,89,12,12×12×12,4.10219147139772,100,0.8907795598693056,102,4752,453,0.08794408852649971,0.23715415019762845,0.25937290829143195,0.4791666666666667,11.54615246557086,20.315436451504834,1.4021153166413436
collapsed_neighbors,90,12,12×12×12,3.403422000571199,73,0.7932535075218503,75,4752,286,0.10306306306306307,0.11688311688311687,0.2603935174896205,0.19444444444444445,15.009650385447156,21.542190307922542,1.5496304013212425
collapsed_neighbors,91,12,12×12×12,4.087824787015607,101,0.8857460541059605,103,4752,455,0.08661717114030078,0.2391304347826087,0.25748348113142244,0.46875000000000006,11.611051679305989,20.39015661684079,1.4232055556223304
collapsed_neighbors,92,12,12×12×12,4.049488762487883,97,0.8851900768193827,99,4752,432,0.08905380333951762,0.2287659200702679,0.24453912307859738,0.3888888888888889,12.164764957067145,20.66548855794976,1.4135475364687125
